Country Name,Country Code,Indicator Name,Indicator Code,Year,Quarter,Year_Quarter,Value
Nigeria,NGA,Portfolio at Risk > 90 days (%),PAR90,2018,Q2,2018-Q2,1.9
Nigeria,NGA,Portfolio at Risk > 90 days (%),PAR90,2018,Q3,2018-Q3,1.85
Nigeria,NGA,Portfolio at Risk > 90 days (%),PAR90,2018,Q4,2018-Q4,1.8
Nigeria,NGA,Portfolio at Risk > 90 days (%),PAR90,2019,Q1,2019-Q1,1.75
Nigeria,NGA,Portfolio at Risk > 90 days (%),PAR90,2019,Q2,2019-Q2,1.7000000000000002
Nigeria,NGA,Portfolio at Risk > 90 days (%),PAR90,2019,Q3,2019-Q3,1.6500000000000001
Nigeria,NGA,Portfolio at Risk > 90 days (%),PAR90,2019,Q4,2019-Q4,1.6
Nigeria,NGA,Portfolio at Risk > 90 days (%),PAR90,2020,Q1,2020-Q1,2.25
Nigeria,NGA,Portfolio at Risk > 90 days (%),PAR90,2020,Q2,2020-Q2,2.9000000000000004
Nigeria,NGA,Portfolio at Risk > 90 days (%),PAR90,2020,Q3,2020-Q3,3.5500000000000003
Nigeria,NGA,Portfolio at Risk > 90 days (%),PAR90,2020,Q4,2020-Q4,4.2
Nigeria,NGA,Portfolio at Risk > 90 days (%),PAR90,2021,Q1,2021-Q1,3.95
Nigeria,NGA,Portfolio at Risk > 90 days (%),PAR90,2021,Q2,2021-Q2,3.7
Nigeria,NGA,Portfolio at Risk > 90 days (%),PAR90,2021,Q3,2021-Q3,3.45
Nigeria,NGA,Portfolio at Risk > 90 days (%),PAR90,2021,Q4,2021-Q4,3.2
Nigeria,NGA,Portfolio at Risk > 90 days (%),PAR90,2022,Q1,2022-Q1,3.0250000000000004
Nigeria,NGA,Portfolio at Risk > 90 days (%),PAR90,2022,Q2,2022-Q2,2.85
Nigeria,NGA,Portfolio at Risk > 90 days (%),PAR90,2022,Q3,2022-Q3,2.675
Nigeria,NGA,Portfolio at Risk > 90 days (%),PAR90,2022,Q4,2022-Q4,2.5
Nigeria,NGA,Portfolio at Risk > 90 days (%),PAR90,2023,Q1,2023-Q1,2.4
Nigeria,NGA,Portfolio at Risk > 90 days (%),PAR90,2023,Q2,2023-Q2,2.3
Nigeria,NGA,Portfolio at Risk > 90 days (%),PAR90,2023,Q3,2023-Q3,2.2
Nigeria,NGA,Portfolio at Risk > 90 days (%),PAR90,2023,Q4,2023-Q4,2.1
Nigeria,NGA,Operating Self-Sufficiency (%),OSS,2015,Q1,2015-Q1,104.04
Nigeria,NGA,Operating Self-Sufficiency (%),OSS,2015,Q2,2015-Q2,99.96
Nigeria,NGA,Operating Self-Sufficiency (%),OSS,2015,Q3,2015-Q3,98.94
Nigeria,NGA,Operating Self-Sufficiency (%),OSS,2015,Q4,2015-Q4,105.06
Nigeria,NGA,Operating Self-Sufficiency (%),OSS,2016,Q1,2016-Q1,108.12
Nigeria,NGA,Operating Self-Sufficiency (%),OSS,2016,Q2,2016-Q2,103.88
Nigeria,NGA,Operating Self-Sufficiency (%),OSS,2016,Q3,2016-Q3,102.82
Nigeria,NGA,Operating Self-Sufficiency (%),OSS,2016,Q4,2016-Q4,109.18
Nigeria,NGA,Operating Self-Sufficiency (%),OSS,2017,Q1,2017-Q1,114.24000000000001
Nigeria,NGA,Operating Self-Sufficiency (%),OSS,2017,Q2,2017-Q2,109.75999999999999
Nigeria,NGA,Operating Self-Sufficiency (%),OSS,2017,Q3,2017-Q3,108.64
Nigeria,NGA,Operating Self-Sufficiency (%),OSS,2017,Q4,2017-Q4,115.36
Nigeria,NGA,Operating Self-Sufficiency (%),OSS,2018,Q1,2018-Q1,120.36
Nigeria,NGA,Operating Self-Sufficiency (%),OSS,2018,Q2,2018-Q2,115.64
Nigeria,NGA,Operating Self-Sufficiency (%),OSS,2018,Q3,2018-Q3,114.46
Nigeria,NGA,Operating Self-Sufficiency (%),OSS,2018,Q4,2018-Q4,121.54
Nigeria,NGA,Operating Self-Sufficiency (%),OSS,2019,Q1,2019-Q1,126.48
Nigeria,NGA,Operating Self-Sufficiency (%),OSS,2019,Q2,2019-Q2,121.52
Nigeria,NGA,Operating Self-Sufficiency (%),OSS,2019,Q3,2019-Q3,120.28
Nigeria,NGA,Operating Self-Sufficiency (%),OSS,2019,Q4,2019-Q4,127.72
Nigeria,NGA,Operating Self-Sufficiency (%),OSS,2020,Q1,2020-Q1,110.16
Nigeria,NGA,Operating Self-Sufficiency (%),OSS,2020,Q2,2020-Q2,105.84
Nigeria,NGA,Operating Self-Sufficiency (%),OSS,2020,Q3,2020-Q3,104.75999999999999
Nigeria,NGA,Operating Self-Sufficiency (%),OSS,2020,Q4,2020-Q4,111.24000000000001
Nigeria,NGA,Operating Self-Sufficiency (%),OSS,2021,Q1,2021-Q1,120.36
Nigeria,NGA,Operating Self-Sufficiency (%),OSS,2021,Q2,2021-Q2,115.64
Nigeria,NGA,Operating Self-Sufficiency (%),OSS,2021,Q3,2021-Q3,114.46
Nigeria,NGA,Operating Self-Sufficiency (%),OSS,2021,Q4,2021-Q4,121.54
Nigeria,NGA,Operating Self-Sufficiency (%),OSS,2022,Q1,2022-Q1,128.52
Nigeria,NGA,Operating Self-Sufficiency (%),OSS,2022,Q2,2022-Q2,123.48
Nigeria,NGA,Operating Self-Sufficiency (%),OSS,2022,Q3,2022-Q3,122.22
Nigeria,NGA,Operating Self-Sufficiency (%),OSS,2022,Q4,2022-Q4,129.78
Nigeria,NGA,Operating Self-Sufficiency (%),OSS,2023,Q1,2023-Q1,134.64000000000001
Nigeria,NGA,Operating Self-Sufficiency (%),OSS,2023,Q2,2023-Q2,129.35999999999999
Nigeria,NGA,Operating Self-Sufficiency (%),OSS,2023,Q3,2023-Q3,128.04
Nigeria,NGA,Operating Self-Sufficiency (%),OSS,2023,Q4,2023-Q4,135.96
Nigeria,NGA,Return on Assets (%),ROA,2015,Q1,2015-Q1,1.2
Nigeria,NGA,Return on Assets (%),ROA,2015,Q2,2015-Q2,1.2
Nigeria,NGA,Return on Assets (%),ROA,2015,Q3,2015-Q3,1.2
Nigeria,NGA,Return on Assets (%),ROA,2015,Q4,2015-Q4,1.2
Nigeria,NGA,Return on Assets (%),ROA,2016,Q1,2016-Q1,1.3
Nigeria,NGA,Return on Assets (%),ROA,2016,Q2,2016-Q2,1.4
Nigeria,NGA,Return on Assets (%),ROA,2016,Q3,2016-Q3,1.5
Nigeria,NGA,Return on Assets (%),ROA,2016,Q4,2016-Q4,1.6
Nigeria,NGA,Return on Assets (%),ROA,2017,Q1,2017-Q1,1.75
Nigeria,NGA,Return on Assets (%),ROA,2017,Q2,2017-Q2,1.9000000000000001
Nigeria,NGA,Return on Assets (%),ROA,2017,Q3,2017-Q3,2.0500000000000003
Nigeria,NGA,Return on Assets (%),ROA,2017,Q4,2017-Q4,2.2
Nigeria,NGA,Return on Assets (%),ROA,2018,Q1,2018-Q1,2.35
Nigeria,NGA,Return on Assets (%),ROA,2018,Q2,2018-Q2,2.5
Nigeria,NGA,Return on Assets (%),ROA,2018,Q3,2018-Q3,2.65
Nigeria,NGA,Return on Assets (%),ROA,2018,Q4,2018-Q4,2.8
Nigeria,NGA,Return on Assets (%),ROA,2019,Q1,2019-Q1,2.9749999999999996
Nigeria,NGA,Return on Assets (%),ROA,2019,Q2,2019-Q2,3.15
Nigeria,NGA,Return on Assets (%),ROA,2019,Q3,2019-Q3,3.325
Nigeria,NGA,Return on Assets (%),ROA,2019,Q4,2019-Q4,3.5
Nigeria,NGA,Return on Assets (%),ROA,2020,Q1,2020-Q1,3.0
Nigeria,NGA,Return on Assets (%),ROA,2020,Q2,2020-Q2,2.5
Nigeria,NGA,Return on Assets (%),ROA,2020,Q3,2020-Q3,2.0
Nigeria,NGA,Return on Assets (%),ROA,2020,Q4,2020-Q4,1.5
Nigeria,NGA,Return on Assets (%),ROA,2021,Q1,2021-Q1,1.775
Nigeria,NGA,Return on Assets (%),ROA,2021,Q2,2021-Q2,2.05
Nigeria,NGA,Return on Assets (%),ROA,2021,Q3,2021-Q3,2.325
Nigeria,NGA,Return on Assets (%),ROA,2021,Q4,2021-Q4,2.6
Nigeria,NGA,Return on Assets (%),ROA,2022,Q1,2022-Q1,2.775
Nigeria,NGA,Return on Assets (%),ROA,2022,Q2,2022-Q2,2.95
Nigeria,NGA,Return on Assets (%),ROA,2022,Q3,2022-Q3,3.125
Nigeria,NGA,Return on Assets (%),ROA,2022,Q4,2022-Q4,3.3
Nigeria,NGA,Return on Assets (%),ROA,2023,Q1,2023-Q1,3.4499999999999997
Nigeria,NGA,Return on Assets (%),ROA,2023,Q2,2023-Q2,3.5999999999999996
Nigeria,NGA,Return on Assets (%),ROA,2023,Q3,2023-Q3,3.75
Nigeria,NGA,Return on Assets (%),ROA,2023,Q4,2023-Q4,3.9
Nigeria,NGA,Return on Equity (%),ROE,2015,Q1,2015-Q1,9.18
Nigeria,NGA,Return on Equity (%),ROE,2015,Q2,2015-Q2,8.82
Nigeria,NGA,Return on Equity (%),ROE,2015,Q3,2015-Q3,8.73
Nigeria,NGA,Return on Equity (%),ROE,2015,Q4,2015-Q4,9.27
Nigeria,NGA,Return on Equity (%),ROE,2016,Q1,2016-Q1,11.22
Nigeria,NGA,Return on Equity (%),ROE,2016,Q2,2016-Q2,10.78
Nigeria,NGA,Return on Equity (%),ROE,2016,Q3,2016-Q3,10.67
Nigeria,NGA,Return on Equity (%),ROE,2016,Q4,2016-Q4,11.33
Nigeria,NGA,Return on Equity (%),ROE,2017,Q1,2017-Q1,14.280000000000001
Nigeria,NGA,Return on Equity (%),ROE,2017,Q2,2017-Q2,13.719999999999999
Nigeria,NGA,Return on Equity (%),ROE,2017,Q3,2017-Q3,13.58
Nigeria,NGA,Return on Equity (%),ROE,2017,Q4,2017-Q4,14.42
Nigeria,NGA,Return on Equity (%),ROE,2018,Q1,2018-Q1,17.34
Nigeria,NGA,Return on Equity (%),ROE,2018,Q2,2018-Q2,16.66
Nigeria,NGA,Return on Equity (%),ROE,2018,Q3,2018-Q3,16.49
Nigeria,NGA,Return on Equity (%),ROE,2018,Q4,2018-Q4,17.51
Nigeria,NGA,Return on Equity (%),ROE,2019,Q1,2019-Q1,21.42
Nigeria,NGA,Return on Equity (%),ROE,2019,Q2,2019-Q2,20.58
Nigeria,NGA,Return on Equity (%),ROE,2019,Q3,2019-Q3,20.37
Nigeria,NGA,Return on Equity (%),ROE,2019,Q4,2019-Q4,21.63
Nigeria,NGA,Return on Equity (%),ROE,2020,Q1,2020-Q1,10.2
Nigeria,NGA,Return on Equity (%),ROE,2020,Q2,2020-Q2,9.8
Nigeria,NGA,Return on Equity (%),ROE,2020,Q3,2020-Q3,9.7
Nigeria,NGA,Return on Equity (%),ROE,2020,Q4,2020-Q4,10.3
Nigeria,NGA,Return on Equity (%),ROE,2021,Q1,2021-Q1,16.32
Nigeria,NGA,Return on Equity (%),ROE,2021,Q2,2021-Q2,15.68
Nigeria,NGA,Return on Equity (%),ROE,2021,Q3,2021-Q3,15.52
Nigeria,NGA,Return on Equity (%),ROE,2021,Q4,2021-Q4,16.48
Nigeria,NGA,Return on Equity (%),ROE,2022,Q1,2022-Q1,20.4
Nigeria,NGA,Return on Equity (%),ROE,2022,Q2,2022-Q2,19.6
Nigeria,NGA,Return on Equity (%),ROE,2022,Q3,2022-Q3,19.4
Nigeria,NGA,Return on Equity (%),ROE,2022,Q4,2022-Q4,20.6
Nigeria,NGA,Return on Equity (%),ROE,2023,Q1,2023-Q1,24.48
Nigeria,NGA,Return on Equity (%),ROE,2023,Q2,2023-Q2,23.52
Nigeria,NGA,Return on Equity (%),ROE,2023,Q3,2023-Q3,23.28
Nigeria,NGA,Return on Equity (%),ROE,2023,Q4,2023-Q4,24.72
Nigeria,NGA,Average Loan Balance (USD),AVG_LOAN,2015,Q1,2015-Q1,71.25
Nigeria,NGA,Average Loan Balance (USD),AVG_LOAN,2015,Q2,2015-Q2,71.25
Nigeria,NGA,Average Loan Balance (USD),AVG_LOAN,2015,Q3,2015-Q3,71.25
Nigeria,NGA,Average Loan Balance (USD),AVG_LOAN,2015,Q4,2015-Q4,71.25
Nigeria,NGA,Average Loan Balance (USD),AVG_LOAN,2016,Q1,2016-Q1,73.75
Nigeria,NGA,Average Loan Balance (USD),AVG_LOAN,2016,Q2,2016-Q2,73.75
Nigeria,NGA,Average Loan Balance (USD),AVG_LOAN,2016,Q3,2016-Q3,73.75
Nigeria,NGA,Average Loan Balance (USD),AVG_LOAN,2016,Q4,2016-Q4,73.75
Nigeria,NGA,Average Loan Balance (USD),AVG_LOAN,2017,Q1,2017-Q1,78.0
Nigeria,NGA,Average Loan Balance (USD),AVG_LOAN,2017,Q2,2017-Q2,78.0
Nigeria,NGA,Average Loan Balance (USD),AVG_LOAN,2017,Q3,2017-Q3,78.0
Nigeria,NGA,Average Loan Balance (USD),AVG_LOAN,2017,Q4,2017-Q4,78.0
Nigeria,NGA,Average Loan Balance (USD),AVG_LOAN,2018,Q1,2018-Q1,83.0
Nigeria,NGA,Average Loan Balance (USD),AVG_LOAN,2018,Q2,2018-Q2,83.0
Nigeria,NGA,Average Loan Balance (USD),AVG_LOAN,2018,Q3,2018-Q3,83.0
Nigeria,NGA,Average Loan Balance (USD),AVG_LOAN,2018,Q4,2018-Q4,83.0
Nigeria,NGA,Average Loan Balance (USD),AVG_LOAN,2019,Q1,2019-Q1,88.75
Nigeria,NGA,Average Loan Balance (USD),AVG_LOAN,2019,Q2,2019-Q2,88.75
Nigeria,NGA,Average Loan Balance (USD),AVG_LOAN,2019,Q3,2019-Q3,88.75
Nigeria,NGA,Average Loan Balance (USD),AVG_LOAN,2019,Q4,2019-Q4,88.75
Nigeria,NGA,Average Loan Balance (USD),AVG_LOAN,2020,Q1,2020-Q1,86.25
Nigeria,NGA,Average Loan Balance (USD),AVG_LOAN,2020,Q2,2020-Q2,86.25
Nigeria,NGA,Average Loan Balance (USD),AVG_LOAN,2020,Q3,2020-Q3,86.25
Nigeria,NGA,Average Loan Balance (USD),AVG_LOAN,2020,Q4,2020-Q4,86.25
Nigeria,NGA,Average Loan Balance (USD),AVG_LOAN,2021,Q1,2021-Q1,91.25
Nigeria,NGA,Average Loan Balance (USD),AVG_LOAN,2021,Q2,2021-Q2,91.25
Nigeria,NGA,Average Loan Balance (USD),AVG_LOAN,2021,Q3,2021-Q3,91.25
Nigeria,NGA,Average Loan Balance (USD),AVG_LOAN,2021,Q4,2021-Q4,91.25
Nigeria,NGA,Average Loan Balance (USD),AVG_LOAN,2022,Q1,2022-Q1,96.25
Nigeria,NGA,Average Loan Balance (USD),AVG_LOAN,2022,Q2,2022-Q2,96.25
Nigeria,NGA,Average Loan Balance (USD),AVG_LOAN,2022,Q3,2022-Q3,96.25
Nigeria,NGA,Average Loan Balance (USD),AVG_LOAN,2022,Q4,2022-Q4,96.25
Nigeria,NGA,Average Loan Balance (USD),AVG_LOAN,2023,Q1,2023-Q1,100.5
Nigeria,NGA,Average Loan Balance (USD),AVG_LOAN,2023,Q2,2023-Q2,100.5
Nigeria,NGA,Average Loan Balance (USD),AVG_LOAN,2023,Q3,2023-Q3,100.5
Nigeria,NGA,Average Loan Balance (USD),AVG_LOAN,2023,Q4,2023-Q4,100.5
Nigeria,NGA,Average Loan Term (months),AVG_TENOR,2015,Q1,2015-Q1,3.25
Nigeria,NGA,Average Loan Term (months),AVG_TENOR,2015,Q2,2015-Q2,3.25
Nigeria,NGA,Average Loan Term (months),AVG_TENOR,2015,Q3,2015-Q3,3.25
Nigeria,NGA,Average Loan Term (months),AVG_TENOR,2015,Q4,2015-Q4,3.25
Nigeria,NGA,Average Loan Term (months),AVG_TENOR,2016,Q1,2016-Q1,3.375
Nigeria,NGA,Average Loan Term (months),AVG_TENOR,2016,Q2,2016-Q2,3.375
Nigeria,NGA,Average Loan Term (months),AVG_TENOR,2016,Q3,2016-Q3,3.375
Nigeria,NGA,Average Loan Term (months),AVG_TENOR,2016,Q4,2016-Q4,3.375
Nigeria,NGA,Average Loan Term (months),AVG_TENOR,2017,Q1,2017-Q1,3.5
Nigeria,NGA,Average Loan Term (months),AVG_TENOR,2017,Q2,2017-Q2,3.5
Nigeria,NGA,Average Loan Term (months),AVG_TENOR,2017,Q3,2017-Q3,3.5
Nigeria,NGA,Average Loan Term (months),AVG_TENOR,2017,Q4,2017-Q4,3.5
Nigeria,NGA,Average Loan Term (months),AVG_TENOR,2018,Q1,2018-Q1,3.625
Nigeria,NGA,Average Loan Term (months),AVG_TENOR,2018,Q2,2018-Q2,3.625
Nigeria,NGA,Average Loan Term (months),AVG_TENOR,2018,Q3,2018-Q3,3.625
Nigeria,NGA,Average Loan Term (months),AVG_TENOR,2018,Q4,2018-Q4,3.625
Nigeria,NGA,Average Loan Term (months),AVG_TENOR,2019,Q1,2019-Q1,3.75
Nigeria,NGA,Average Loan Term (months),AVG_TENOR,2019,Q2,2019-Q2,3.75
Nigeria,NGA,Average Loan Term (months),AVG_TENOR,2019,Q3,2019-Q3,3.75
Nigeria,NGA,Average Loan Term (months),AVG_TENOR,2019,Q4,2019-Q4,3.75
Nigeria,NGA,Average Loan Term (months),AVG_TENOR,2020,Q1,2020-Q1,3.625
Nigeria,NGA,Average Loan Term (months),AVG_TENOR,2020,Q2,2020-Q2,3.625
Nigeria,NGA,Average Loan Term (months),AVG_TENOR,2020,Q3,2020-Q3,3.625
Nigeria,NGA,Average Loan Term (months),AVG_TENOR,2020,Q4,2020-Q4,3.625
Nigeria,NGA,Average Loan Term (months),AVG_TENOR,2021,Q1,2021-Q1,3.75
Nigeria,NGA,Average Loan Term (months),AVG_TENOR,2021,Q2,2021-Q2,3.75
Nigeria,NGA,Average Loan Term (months),AVG_TENOR,2021,Q3,2021-Q3,3.75
Nigeria,NGA,Average Loan Term (months),AVG_TENOR,2021,Q4,2021-Q4,3.75
Nigeria,NGA,Average Loan Term (months),AVG_TENOR,2022,Q1,2022-Q1,3.875
Nigeria,NGA,Average Loan Term (months),AVG_TENOR,2022,Q2,2022-Q2,3.875
Nigeria,NGA,Average Loan Term (months),AVG_TENOR,2022,Q3,2022-Q3,3.875
Nigeria,NGA,Average Loan Term (months),AVG_TENOR,2022,Q4,2022-Q4,3.875
Nigeria,NGA,Average Loan Term (months),AVG_TENOR,2023,Q1,2023-Q1,4.0
Nigeria,NGA,Average Loan Term (months),AVG_TENOR,2023,Q2,2023-Q2,4.0
Nigeria,NGA,Average Loan Term (months),AVG_TENOR,2023,Q3,2023-Q3,4.0
Nigeria,NGA,Average Loan Term (months),AVG_TENOR,2023,Q4,2023-Q4,4.0
Nigeria,NGA,Number of Active Borrowers (thousands),BORROWERS,2015,Q1,2015-Q1,27.2
Nigeria,NGA,Number of Active Borrowers (thousands),BORROWERS,2015,Q2,2015-Q2,27.2
Nigeria,NGA,Number of Active Borrowers (thousands),BORROWERS,2015,Q3,2015-Q3,27.2
Nigeria,NGA,Number of Active Borrowers (thousands),BORROWERS,2015,Q4,2015-Q4,27.2
Nigeria,NGA,Number of Active Borrowers (thousands),BORROWERS,2016,Q1,2016-Q1,28.1
Nigeria,NGA,Number of Active Borrowers (thousands),BORROWERS,2016,Q2,2016-Q2,29.0
Nigeria,NGA,Number of Active Borrowers (thousands),BORROWERS,2016,Q3,2016-Q3,29.9
Nigeria,NGA,Number of Active Borrowers (thousands),BORROWERS,2016,Q4,2016-Q4,30.8
Nigeria,NGA,Number of Active Borrowers (thousands),BORROWERS,2017,Q1,2017-Q1,31.650000000000002
Nigeria,NGA,Number of Active Borrowers (thousands),BORROWERS,2017,Q2,2017-Q2,32.5
Nigeria,NGA,Number of Active Borrowers (thousands),BORROWERS,2017,Q3,2017-Q3,33.35
Nigeria,NGA,Number of Active Borrowers (thousands),BORROWERS,2017,Q4,2017-Q4,34.2
Nigeria,NGA,Number of Active Borrowers (thousands),BORROWERS,2018,Q1,2018-Q1,35.275000000000006
Nigeria,NGA,Number of Active Borrowers (thousands),BORROWERS,2018,Q2,2018-Q2,36.35
Nigeria,NGA,Number of Active Borrowers (thousands),BORROWERS,2018,Q3,2018-Q3,37.425
Nigeria,NGA,Number of Active Borrowers (thousands),BORROWERS,2018,Q4,2018-Q4,38.5
Nigeria,NGA,Number of Active Borrowers (thousands),BORROWERS,2019,Q1,2019-Q1,39.575
Nigeria,NGA,Number of Active Borrowers (thousands),BORROWERS,2019,Q2,2019-Q2,40.65
Nigeria,NGA,Number of Active Borrowers (thousands),BORROWERS,2019,Q3,2019-Q3,41.724999999999994
Nigeria,NGA,Number of Active Borrowers (thousands),BORROWERS,2019,Q4,2019-Q4,42.8
Nigeria,NGA,Number of Active Borrowers (thousands),BORROWERS,2020,Q1,2020-Q1,42.4
Nigeria,NGA,Number of Active Borrowers (thousands),BORROWERS,2020,Q2,2020-Q2,42.0
Nigeria,NGA,Number of Active Borrowers (thousands),BORROWERS,2020,Q3,2020-Q3,41.6
Nigeria,NGA,Number of Active Borrowers (thousands),BORROWERS,2020,Q4,2020-Q4,41.2
Nigeria,NGA,Number of Active Borrowers (thousands),BORROWERS,2021,Q1,2021-Q1,42.275000000000006
Nigeria,NGA,Number of Active Borrowers (thousands),BORROWERS,2021,Q2,2021-Q2,43.35
Nigeria,NGA,Number of Active Borrowers (thousands),BORROWERS,2021,Q3,2021-Q3,44.425
Nigeria,NGA,Number of Active Borrowers (thousands),BORROWERS,2021,Q4,2021-Q4,45.5
Nigeria,NGA,Number of Active Borrowers (thousands),BORROWERS,2022,Q1,2022-Q1,46.575
Nigeria,NGA,Number of Active Borrowers (thousands),BORROWERS,2022,Q2,2022-Q2,47.65
Nigeria,NGA,Number of Active Borrowers (thousands),BORROWERS,2022,Q3,2022-Q3,48.724999999999994
Nigeria,NGA,Number of Active Borrowers (thousands),BORROWERS,2022,Q4,2022-Q4,49.8
Nigeria,NGA,Number of Active Borrowers (thousands),BORROWERS,2023,Q1,2023-Q1,50.724999999999994
Nigeria,NGA,Number of Active Borrowers (thousands),BORROWERS,2023,Q2,2023-Q2,51.65
Nigeria,NGA,Number of Active Borrowers (thousands),BORROWERS,2023,Q3,2023-Q3,52.575
Nigeria,NGA,Number of Active Borrowers (thousands),BORROWERS,2023,Q4,2023-Q4,53.5
Nigeria,NGA,Total Assets (USD millions),ASSETS,2015,Q1,2015-Q1,95.0
Nigeria,NGA,Total Assets (USD millions),ASSETS,2015,Q2,2015-Q2,95.0
Nigeria,NGA,Total Assets (USD millions),ASSETS,2015,Q3,2015-Q3,95.0
Nigeria,NGA,Total Assets (USD millions),ASSETS,2015,Q4,2015-Q4,95.0
Nigeria,NGA,Total Assets (USD millions),ASSETS,2016,Q1,2016-Q1,99.25
Nigeria,NGA,Total Assets (USD millions),ASSETS,2016,Q2,2016-Q2,103.5
Nigeria,NGA,Total Assets (USD millions),ASSETS,2016,Q3,2016-Q3,107.75
Nigeria,NGA,Total Assets (USD millions),ASSETS,2016,Q4,2016-Q4,112.0
Nigeria,NGA,Total Assets (USD millions),ASSETS,2017,Q1,2017-Q1,117.0
Nigeria,NGA,Total Assets (USD millions),ASSETS,2017,Q2,2017-Q2,122.0
Nigeria,NGA,Total Assets (USD millions),ASSETS,2017,Q3,2017-Q3,127.0
Nigeria,NGA,Total Assets (USD millions),ASSETS,2017,Q4,2017-Q4,132.0
Nigeria,NGA,Total Assets (USD millions),ASSETS,2018,Q1,2018-Q1,137.75
Nigeria,NGA,Total Assets (USD millions),ASSETS,2018,Q2,2018-Q2,143.5
Nigeria,NGA,Total Assets (USD millions),ASSETS,2018,Q3,2018-Q3,149.25
Nigeria,NGA,Total Assets (USD millions),ASSETS,2018,Q4,2018-Q4,155.0
Nigeria,NGA,Total Assets (USD millions),ASSETS,2019,Q1,2019-Q1,162.5
Nigeria,NGA,Total Assets (USD millions),ASSETS,2019,Q2,2019-Q2,170.0
Nigeria,NGA,Total Assets (USD millions),ASSETS,2019,Q3,2019-Q3,177.5
Nigeria,NGA,Total Assets (USD millions),ASSETS,2019,Q4,2019-Q4,185.0
Nigeria,NGA,Total Assets (USD millions),ASSETS,2020,Q1,2020-Q1,181.75
Nigeria,NGA,Total Assets (USD millions),ASSETS,2020,Q2,2020-Q2,178.5
Nigeria,NGA,Total Assets (USD millions),ASSETS,2020,Q3,2020-Q3,175.25
Nigeria,NGA,Total Assets (USD millions),ASSETS,2020,Q4,2020-Q4,172.0
Nigeria,NGA,Total Assets (USD millions),ASSETS,2021,Q1,2021-Q1,178.5
Nigeria,NGA,Total Assets (USD millions),ASSETS,2021,Q2,2021-Q2,185.0
Nigeria,NGA,Total Assets (USD millions),ASSETS,2021,Q3,2021-Q3,191.5
Nigeria,NGA,Total Assets (USD millions),ASSETS,2021,Q4,2021-Q4,198.0
Nigeria,NGA,Total Assets (USD millions),ASSETS,2022,Q1,2022-Q1,205.5
Nigeria,NGA,Total Assets (USD millions),ASSETS,2022,Q2,2022-Q2,213.0
Nigeria,NGA,Total Assets (USD millions),ASSETS,2022,Q3,2022-Q3,220.5
Nigeria,NGA,Total Assets (USD millions),ASSETS,2022,Q4,2022-Q4,228.0
Nigeria,NGA,Total Assets (USD millions),ASSETS,2023,Q1,2023-Q1,235.5
Nigeria,NGA,Total Assets (USD millions),ASSETS,2023,Q2,2023-Q2,243.0
Nigeria,NGA,Total Assets (USD millions),ASSETS,2023,Q3,2023-Q3,250.5
Nigeria,NGA,Total Assets (USD millions),ASSETS,2023,Q4,2023-Q4,258.0
Nigeria,NGA,Total Liabilities (USD millions),LIABILITIES,2015,Q1,2015-Q1,72.0
Nigeria,NGA,Total Liabilities (USD millions),LIABILITIES,2015,Q2,2015-Q2,72.0
Nigeria,NGA,Total Liabilities (USD millions),LIABILITIES,2015,Q3,2015-Q3,72.0
Nigeria,NGA,Total Liabilities (USD millions),LIABILITIES,2015,Q4,2015-Q4,72.0
Nigeria,NGA,Total Liabilities (USD millions),LIABILITIES,2016,Q1,2016-Q1,75.5
Nigeria,NGA,Total Liabilities (USD millions),LIABILITIES,2016,Q2,2016-Q2,79.0
Nigeria,NGA,Total Liabilities (USD millions),LIABILITIES,2016,Q3,2016-Q3,82.5
Nigeria,NGA,Total Liabilities (USD millions),LIABILITIES,2016,Q4,2016-Q4,86.0
Nigeria,NGA,Total Liabilities (USD millions),LIABILITIES,2017,Q1,2017-Q1,90.0
Nigeria,NGA,Total Liabilities (USD millions),LIABILITIES,2017,Q2,2017-Q2,94.0
Nigeria,NGA,Total Liabilities (USD millions),LIABILITIES,2017,Q3,2017-Q3,98.0
Nigeria,NGA,Total Liabilities (USD millions),LIABILITIES,2017,Q4,2017-Q4,102.0
Nigeria,NGA,Total Liabilities (USD millions),LIABILITIES,2018,Q1,2018-Q1,106.75
Nigeria,NGA,Total Liabilities (USD millions),LIABILITIES,2018,Q2,2018-Q2,111.5
Nigeria,NGA,Total Liabilities (USD millions),LIABILITIES,2018,Q3,2018-Q3,116.25
Nigeria,NGA,Total Liabilities (USD millions),LIABILITIES,2018,Q4,2018-Q4,121.0
Nigeria,NGA,Total Liabilities (USD millions),LIABILITIES,2019,Q1,2019-Q1,127.0
Nigeria,NGA,Total Liabilities (USD millions),LIABILITIES,2019,Q2,2019-Q2,133.0
Nigeria,NGA,Total Liabilities (USD millions),LIABILITIES,2019,Q3,2019-Q3,139.0
Nigeria,NGA,Total Liabilities (USD millions),LIABILITIES,2019,Q4,2019-Q4,145.0
Nigeria,NGA,Total Liabilities (USD millions),LIABILITIES,2020,Q1,2020-Q1,142.5
Nigeria,NGA,Total Liabilities (USD millions),LIABILITIES,2020,Q2,2020-Q2,140.0
Nigeria,NGA,Total Liabilities (USD millions),LIABILITIES,2020,Q3,2020-Q3,137.5
Nigeria,NGA,Total Liabilities (USD millions),LIABILITIES,2020,Q4,2020-Q4,135.0
